id,Airline,Flight,AirportFrom,AirportTo,DayOfWeek,Time,Length,Delay
3509,XE,3040,IAH,BHM,3,515,90,1
3510,XE,3074,EWR,PVD,3,515,74,1
3511,YV,7210,IAD,JAX,3,515,117,0
3512,AS,151,OTZ,OME,3,516,45,1
3513,DL,1282,SLC,PDX,3,516,131,1
3514,EV,7390,ATL,OMA,3,516,156,0
3515,OO,6252,OTH,SFO,3,516,117,0
3516,OO,6575,SFO,MFR,3,516,79,1
3517,OO,6921,SFO,SEA,3,516,122,1
3518,EV,7109,IAD,HSV,3,517,120,1
3519,UA,581,DEN,IAD,3,517,198,0
3520,UA,910,DEN,ORD,3,517,143,0
3521,9E,4266,FSD,MSP,3,518,67,1
3522,CO,1623,IAH,MSY,3,518,67,0
3523,HA,155,OGG,HNL,3,519,34,0
3524,OO,6850,MBS,ORD,3,519,79,1
3525,UA,396,LAS,ORD,3,519,215,0
3526,9E,3721,DTW,DAY,3,520,60,0
3527,9E,3815,MEM,MKE,3,520,108,0
3528,9E,3997,MEM,JAX,3,520,104,1
3529,9E,4197,PWM,DTW,3,520,147,0
3530,AA,1133,BOS,DFW,3,520,275,0
3531,AA,1247,BOS,ORD,3,520,175,0
3532,AA,2097,OKC,DFW,3,520,65,0
3533,AA,733,LAX,LAS,3,520,70,0
3534,AS,20,SEA,ORD,3,520,235,1
3535,AS,4,SEA,DCA,3,520,298,1
3536,AS,865,SEA,KOA,3,520,376,0
3537,B6,1211,BOS,BUF,3,520,93,0
3538,B6,477,BOS,LAX,3,520,391,0
3539,CO,1614,IAH,MFE,3,520,74,0
3540,CO,1626,EWR,SAN,3,520,374,1
3541,CO,287,EWR,SNA,3,520,385,1
3542,CO,669,SFO,IAH,3,520,226,1
3543,DL,1123,SLC,DTW,3,520,216,0
3544,DL,1234,SLC,SNA,3,520,122,0
3545,DL,1442,ATL,MSP,3,520,179,1
3546,DL,1466,SFO,ATL,3,520,271,0
3547,DL,1686,ATL,LGA,3,520,150,0
3548,DL,1813,ATL,STL,3,520,114,0
3549,DL,1871,SLC,PHX,3,520,102,1
3550,DL,2290,ATL,IND,3,520,107,0
3551,DL,2565,ATL,PDX,3,520,337,1
3552,DL,2833,DTW,SAN,3,520,309,0
3553,DL,2915,ATL,PHX,3,520,270,1
3554,DL,749,SLC,SAN,3,520,120,1
3555,EV,5011,DTW,CHA,3,520,110,1
3556,EV,5276,CHA,ATL,3,520,60,0
3557,EV,5424,AVL,ATL,3,520,71,0
3558,F9,505,LGA,DEN,3,520,272,1
3559,FL,1072,CAK,TPA,3,520,151,1
3560,FL,215,MKE,RSW,3,520,178,0
3561,FL,273,BOS,ATL,3,520,180,0
3562,FL,491,BWI,MCO,3,520,146,0
3563,HA,11,SFO,HNL,3,520,335,1
3564,HA,124,LIH,HNL,3,520,30,0
3565,HA,146,HNL,OGG,3,520,37,0
3566,MQ,3205,DFW,SDF,3,520,120,0
3567,MQ,3210,HOU,DFW,3,520,70,0
3568,MQ,3219,DFW,HOU,3,520,65,1
3569,MQ,3615,MIA,CLE,3,520,170,0
3570,MQ,3943,ORD,TUL,3,520,120,1
3571,MQ,4216,ORD,OKC,3,520,135,0
3572,MQ,4381,JFK,BOS,3,520,70,0
3573,MQ,4519,DCA,BNA,3,520,120,1
3574,OH,6382,DTW,HSV,3,520,122,1
3575,OH,6578,DTW,XNA,3,520,147,0
3576,OH,6619,LGA,IND,3,520,155,0
3577,OH,6670,PVD,DTW,3,520,142,0
3578,OO,4661,SLC,ONT,3,520,109,1
3579,OO,4774,ABQ,SLC,3,520,101,0
3580,OO,6354,LAX,SBA,3,520,44,1
3581,UA,457,IAD,ATL,3,520,115,0
3582,US,1223,DCA,PBI,3,520,157,1
3583,US,1517,DCA,TPA,3,520,150,0
3584,US,1680,TPA,DCA,3,520,124,0
3585,US,180,PHX,SAN,3,520,72,0
3586,US,270,PHX,LAS,3,520,71,0
3587,WN,1002,AUS,HRL,3,520,60,0
3588,WN,1021,BNA,MSY,3,520,95,1
3589,WN,1056,LAS,ONT,3,520,55,0
3590,WN,1163,SNA,LAS,3,520,70,1
3591,WN,1216,SMF,LAS,3,520,80,1
3592,WN,145,OAK,BUR,3,520,65,1
3593,WN,1481,DEN,SAN,3,520,145,1
3594,WN,1546,SAN,LAS,3,520,70,1
3595,WN,185,BWI,BDL,3,520,65,1
3596,WN,370,SJC,LAX,3,520,70,0
3597,WN,413,SEA,SJC,3,520,130,0
3598,WN,524,MCI,IND,3,520,80,0
3599,WN,533,LAS,RNO,3,520,75,1
3600,WN,595,SJC,RNO,3,520,55,0
3601,WN,653,LAX,BNA,3,520,230,0
3602,WN,752,DEN,SNA,3,520,155,1
3603,WN,759,ONT,PHX,3,520,65,0
3604,WN,862,OMA,MDW,3,520,85,0
3605,WN,885,SMF,LAX,3,520,80,0
3606,WN,951,MDW,MSP,3,520,85,0
3607,XE,2282,ELP,IAH,3,520,115,0
3608,XE,2940,EWR,DTW,3,520,137,0
3609,XE,3143,CLE,PBI,3,520,169,0
3610,YV,2735,PHX,LGB,3,520,82,0
3611,YV,2773,PHX,PSP,3,520,67,0
3612,EV,5182,ATL,CAE,3,521,71,0
3613,OO,4575,SLC,SMF,3,521,105,1
3614,UA,393,BDL,ORD,3,521,165,0
3615,9E,3781,ATL,ICT,3,522,160,0
3616,B6,331,BDL,MCO,3,522,178,0
3617,DL,1112,ATL,HOU,3,522,148,0
3618,DL,2223,SLC,LAX,3,522,116,1
3619,F9,677,MCO,DEN,3,522,243,0
3620,OO,6853,ORD,CWA,3,522,57,1
3621,UA,134,SFO,ORD,3,522,263,0
3622,UA,369,SAT,DEN,3,522,144,1
3623,9E,4195,DTW,LSE,3,523,97,0
3624,EV,5082,ATL,BMI,3,523,112,1
3625,FL,806,BWI,IND,3,523,109,1
3626,HA,117,KOA,HNL,3,523,42,0
3627,OO,4643,SLC,MEM,3,523,188,0
3628,OO,6329,ACV,SFO,3,523,82,1
3629,OO,6526,LAX,PHX,3,523,77,0
3630,OO,6664,MSO,DEN,3,523,123,0
3631,XE,3021,EWR,MYR,3,523,134,1
3632,OO,6738,DEN,MCI,3,524,96,0
3633,OO,6835,LAX,SMF,3,524,83,0
3634,OO,6990,PIA,DEN,3,524,157,0
3635,9E,3724,DTW,GRB,3,525,88,1
3636,9E,3775,DTW,TVC,3,525,68,1
3637,9E,3845,DTW,LAN,3,525,39,1
3638,9E,4052,MEM,ORD,3,525,116,1
3639,9E,4172,MEM,IND,3,525,85,0
3640,9E,4286,DTW,GRR,3,525,64,0
3641,AA,1143,DFW,OMA,3,525,105,0
3642,AA,1238,SEA,ORD,3,525,235,0
3643,AA,1331,DFW,SAT,3,525,70,1
3644,AA,1383,MSP,DFW,3,525,155,0
3645,AA,1610,STL,ORD,3,525,75,0
3646,AA,1669,DFW,SNA,3,525,195,0
3647,AA,2065,DFW,DEN,3,525,125,1
3648,AA,253,LAX,OGG,3,525,345,0
3649,AA,421,DFW,AUS,3,525,60,1
3650,AS,124,FAI,SEA,3,525,225,1
3651,AS,18,SEA,MCO,3,525,322,1
3652,B6,583,HPN,FLL,3,525,179,0
3653,CO,1890,SNA,IAH,3,525,187,1
3654,CO,481,CLE,LAS,3,525,269,0
3655,CO,568,EWR,LAS,3,525,352,1
3656,CO,798,EWR,SFO,3,525,401,1
3657,CO,799,IAH,DEN,3,525,158,1
3658,DL,1042,SNA,ATL,3,525,247,0
3659,DL,1197,LAX,OGG,3,525,351,0
3660,DL,1272,ATL,SRQ,3,525,102,0
3661,DL,1700,ATL,BOS,3,525,160,0
3662,DL,1716,DEN,ATL,3,525,178,0
3663,DL,1921,DTW,PHX,3,525,278,0
3664,DL,2078,AUS,DTW,3,525,174,1
3665,DL,2146,MSY,ATL,3,525,85,0
3666,DL,2215,DTW,DEN,3,525,203,1
3667,DL,2365,LAX,HNL,3,525,350,1
3668,DL,2456,SLC,MSP,3,525,165,0
3669,DL,2553,DTW,MSY,3,525,170,0
3670,EV,5007,CAE,ATL,3,525,85,0
3671,EV,5117,ATL,FAY,3,525,85,0
3672,F9,403,DEN,LAX,3,525,146,1
3673,F9,721,DCA,DEN,3,525,248,0
3674,FL,103,ATL,DFW,3,525,147,1
3675,FL,133,ATL,TPA,3,525,89,1
3676,FL,207,ATL,CAK,3,525,99,0
3677,FL,239,ATL,RIC,3,525,88,0
3678,FL,272,ATL,BOS,3,525,147,0
3679,FL,295,ATL,HOU,3,525,139,1
3680,FL,30,ATL,MDW,3,525,115,1
3681,FL,325,ATL,SFO,3,525,342,1
3682,FL,434,ATL,MKE,3,525,124,1
3683,FL,448,ATL,MSY,3,525,105,0
3684,FL,62,ATL,IAD,3,525,102,0
3685,FL,671,MKE,MCO,3,525,168,1
3686,FL,77,ATL,FLL,3,525,113,0
3687,FL,877,ATL,MSP,3,525,160,0
3688,FL,902,ATL,PHF,3,525,93,0
3689,FL,954,BWI,FLL,3,525,160,1
3690,FL,982,ATL,PIT,3,525,100,1
3691,HA,39,PDX,OGG,3,525,355,0
3692,MQ,2925,BTR,DFW,3,525,90,0
3693,MQ,3038,SBA,LAX,3,525,50,0
3694,MQ,3084,SAN,LAX,3,525,50,0
3695,MQ,3367,DFW,LBB,3,525,70,0
3696,MQ,3617,MIA,IND,3,525,165,0
3697,MQ,3657,MIA,PIT,3,525,160,1
3698,MQ,4094,ORD,SYR,3,525,110,0
3699,MQ,4096,ORD,FSD,3,525,105,0
3700,MQ,4502,LGA,BOS,3,525,65,1
3701,MQ,4586,MSP,LGA,3,525,160,1
3702,MQ,4675,DCA,RDU,3,525,65,0
3703,OH,6308,MEM,EWR,3,525,161,0
3704,OH,6527,JFK,ROC,3,525,102,0
3705,OO,6872,MOT,DEN,3,525,97,0
3706,UA,456,MSP,DEN,3,525,141,0
3707,US,1429,LGA,CLT,3,525,127,0
3708,US,154,SAN,PHL,3,525,302,0
3709,US,1792,MDT,CLT,3,525,102,0
3710,US,1856,MCO,CLT,3,525,96,0
3711,US,403,PHX,SFO,3,525,130,0
3712,US,612,PDX,PHX,3,525,148,0
3713,US,641,PHX,ONT,3,525,74,0
3714,US,652,PHX,SNA,3,525,81,0
3715,US,78,SEA,PHL,3,525,305,1
3716,US,86,PHX,PDX,3,525,172,0
3717,US,944,IAH,CLT,3,525,144,0
3718,US,945,ABE,CLT,3,525,106,1
3719,WN,112,PHX,ABQ,3,525,65,0
3720,WN,1286,LAS,LAX,3,525,65,1
3721,WN,1636,OKC,BWI,3,525,165,1
3722,WN,174,ABQ,LAS,3,525,100,0
3723,WN,1766,SLC,SEA,3,525,135,0
3724,WN,181,HRL,HOU,3,525,60,0
3725,WN,298,RNO,LAX,3,525,85,0
3726,WN,3505,PIT,PHL,3,525,80,1
3727,WN,406,LAS,PHX,3,525,70,1
3728,WN,518,SMF,SNA,3,525,90,0
3729,WN,577,TPA,BUF,3,525,160,1
3730,WN,680,DAL,AUS,3,525,55,0
3731,WN,694,SAN,ABQ,3,525,105,0
3732,WN,840,PHX,LAS,3,525,65,0
3733,WN,843,MHT,BWI,3,525,95,0
3734,WN,894,MSY,TPA,3,525,85,0
3735,WN,908,MCI,MDW,3,525,80,0
3736,XE,2119,CLE,MCI,3,525,128,0
3737,XE,2706,ABQ,IAH,3,525,114,0
3738,XE,5890,ORD,GSP,3,525,101,1
3739,XE,5959,IAD,TYS,3,525,94,0
3740,YV,2840,YUM,PHX,3,525,74,0
3741,CO,346,IAH,ORD,3,526,151,1
3742,EV,7098,ORD,GSO,3,526,102,1
3743,F9,361,TPA,DEN,3,526,239,0
3744,HA,120,HNL,KOA,3,526,42,0
3745,OO,4817,SLC,ORD,3,526,189,1
3746,OO,6321,SAN,LAX,3,526,45,0
3747,OO,6404,SFO,EUG,3,526,92,1
3748,UA,216,SFO,SNA,3,526,100,0
3749,OO,6933,LAN,ORD,3,527,71,0
3750,UA,675,ORD,DEN,3,527,170,0
3751,YV,7251,ORD,PVD,3,527,127,1
3752,FL,373,LGA,ATL,3,528,162,1
3753,DL,1891,ATL,TPA,3,529,97,0
3754,OO,6328,TUS,DEN,3,529,120,1
3755,OO,6607,MEM,DEN,3,529,169,0
3756,OO,6840,SFO,SBA,3,529,81,1
3757,UA,382,ORD,IAD,3,529,113,0
3758,UA,73,SFO,HNL,3,529,316,0
3759,9E,3653,DTW,CID,3,530,106,0
3760,9E,4026,DTW,SBN,3,530,58,0
3761,9E,4234,MDW,DTW,3,530,79,0
3762,AA,1126,DEN,MIA,3,530,225,1
3763,AA,1292,SNA,DFW,3,530,170,0
3764,AA,1462,ORD,EWR,3,530,125,0
3765,AA,1843,ORD,SEA,3,530,270,1
3766,AA,244,LAX,MCO,3,530,275,0
3767,AA,2464,ONT,DFW,3,530,175,1
3768,AS,12,SEA,BOS,3,530,316,1
3769,AS,626,PDX,LAS,3,530,128,0
3770,B6,1252,IAD,BOS,3,530,85,1
3771,B6,1263,BOS,AUS,3,530,280,0
3772,B6,1757,FLL,SJU,3,530,146,0
3773,B6,335,IAD,MCO,3,530,137,1
3774,CO,1011,EWR,IAH,3,530,255,1
3775,CO,1581,EWR,SEA,3,530,384,1
3776,CO,510,IAH,EWR,3,530,206,1
3777,CO,628,EWR,DEN,3,530,282,1
3778,CO,735,CLE,LAX,3,530,299,1
3779,DL,1270,STL,ATL,3,530,95,0
3780,DL,1753,BWI,MSP,3,530,162,1
3781,DL,1767,DTW,ORD,3,530,99,1
3782,DL,1844,DTW,DCA,3,530,97,0
3783,DL,2326,FLL,ATL,3,530,115,1
3784,DL,2430,BNA,DTW,3,530,100,0
3785,EV,4945,ATL,MGM,3,530,65,1
3786,EV,5105,JAX,DTW,3,530,148,0
3787,EV,5134,IAH,DTW,3,530,168,0
3788,EV,5178,TLH,ATL,3,530,80,0
3789,F9,844,SEA,DEN,3,530,151,0
3790,FL,460,ATL,BWI,3,530,106,0
3791,FL,795,ATL,STL,3,530,103,1
3792,FL,865,ATL,MCO,3,530,90,1
3793,MQ,2945,DFW,GRR,3,530,140,1
3794,MQ,3679,TLH,MIA,3,530,85,0
3795,MQ,3972,TVC,ORD,3,530,85,0
3796,MQ,4578,CLT,LGA,3,530,115,0
3797,OO,4507,DEN,SLC,3,530,95,0
3798,OO,6939,PDX,SEA,3,530,49,0
3799,OO,6957,MAF,DEN,3,530,118,0
3800,OO,6973,GEG,SEA,3,530,72,1
3801,UA,203,ORD,MSP,3,530,94,0
3802,UA,71,JFK,LAX,3,530,380,1
3803,UA,81,LAX,HNL,3,530,334,0
3804,US,949,CLE,CLT,3,530,103,0
3805,WN,1001,PDX,MCI,3,530,200,1
3806,WN,1075,ABQ,DEN,3,530,75,1
3807,WN,1103,LAS,PDX,3,530,140,1
3808,WN,1140,HOU,ELP,3,530,120,0
3809,WN,1155,PHX,MCI,3,530,155,1
3810,WN,1326,MDW,LAX,3,530,275,1
3811,WN,1334,MDW,SMF,3,530,285,1
3812,WN,1499,MDW,STL,3,530,70,1
3813,WN,1681,MDW,PDX,3,530,280,1
3814,WN,1752,SFO,SAN,3,530,85,1
3815,WN,1979,SAN,SJC,3,530,80,1
3816,WN,2036,BHM,MCO,3,530,90,1
3817,WN,214,DEN,LAS,3,530,120,1
3818,WN,2193,MCO,RDU,3,530,95,1
3819,WN,220,HOU,MAF,3,530,85,1
3820,WN,2349,MDW,OAK,3,530,300,1
3821,WN,2449,HOU,SAT,3,530,55,1
3822,WN,2660,LAX,SMF,3,530,80,1
3823,WN,288,BWI,BUF,3,530,65,1
3824,WN,2958,DAL,SAT,3,530,65,0
3825,WN,3147,PHX,LAX,3,530,85,0
3826,WN,3307,MDW,SAN,3,530,275,1
3827,WN,3814,MKE,MCO,3,530,170,0
3828,WN,3836,MDW,SLC,3,530,215,1
3829,WN,388,PHX,SAN,3,530,70,1
3830,WN,477,MDW,SEA,3,530,285,1
3831,WN,500,SAN,HOU,3,530,180,1
3832,WN,674,HOU,JAN,3,530,65,0
3833,WN,683,ECP,MCO,3,530,65,0
3834,WN,705,ABQ,DAL,3,530,100,1
3835,WN,760,MDW,SFO,3,530,300,1
3836,WN,979,HOU,AUS,3,530,45,1
3837,XE,2089,EWR,DCA,3,530,79,1
3838,XE,2158,CMH,EWR,3,530,90,0
3839,XE,2580,CLE,MKE,3,530,79,0
3840,XE,2605,IAH,DAL,3,530,63,0
3841,XE,2664,EWR,BDL,3,530,74,1
3842,XE,5992,ORD,SYR,3,530,100,0
3843,EV,5230,LIT,ATL,3,531,96,1
3844,OO,6317,SBA,LAX,3,531,49,0
3845,OO,7770,SGU,SLC,3,531,84,1
3846,UA,224,IAD,BDL,3,531,83,0
3847,EV,5421,TYS,ATL,3,532,78,1
3848,OO,6595,SLC,DEN,3,534,100,0
3849,9E,4138,DTW,DSM,3,535,116,0
3850,AA,1352,DFW,OKC,3,535,55,1
3851,AA,1468,DFW,MEM,3,535,85,0
3852,AA,1789,DFW,SAN,3,535,190,0
3853,AA,1965,DFW,SFO,3,535,240,0
3854,AA,386,ORD,LGA,3,535,120,0
3855,AA,616,DFW,DTW,3,535,150,1
3856,AA,652,DFW,RIC,3,535,155,0
3857,AA,846,STT,MIA,3,535,180,0
3858,AS,658,SJC,AUS,3,535,199,0
3859,B6,1222,RDU,BOS,3,535,100,0
3860,B6,1245,BOS,CLT,3,535,144,0
3861,B6,150,MCO,JFK,3,535,139,1
3862,B6,907,JFK,ORD,3,535,164,1
3863,CO,1405,CLE,TPA,3,535,150,1
3864,CO,555,CLE,SFO,3,535,324,0
3865,DL,1748,DTW,LGA,3,535,119,1
3866,DL,1893,DTW,ATL,3,535,134,0
3867,DL,2559,DTW,STL,3,535,119,0
3868,EV,5208,DCA,BOS,3,535,93,0
3869,EV,5312,ATL,TYS,3,535,61,1
3870,EV,5343,ATL,OKC,3,535,143,0
3871,EV,7306,DTW,JAX,3,535,148,1
3872,FL,140,ATL,DTW,3,535,118,0
3873,FL,536,ATL,MEM,3,535,84,1
3874,FL,55,ATL,LAX,3,535,320,0
3875,FL,727,MKE,DFW,3,535,150,0
3876,FL,930,ATL,JAX,3,535,68,1
3877,FL,95,ATL,RDU,3,535,78,0
3878,HA,303,HNL,LIH,3,535,37,0
3879,HA,47,OAK,HNL,3,535,335,0
3880,MQ,2791,DFW,GPT,3,535,90,0
3881,MQ,3245,DFW,LEX,3,535,125,0
3882,MQ,4056,ORD,CVG,3,535,75,0
3883,MQ,4336,ORD,EVV,3,535,65,1
3884,MQ,4619,LGA,RDU,3,535,110,1
3885,MQ,4664,CLE,LGA,3,535,95,1
3886,OH,6257,MSP,CVG,3,535,120,0
3887,OH,6550,DCA,JFK,3,535,84,1
3888,OO,4469,MSO,SLC,3,535,82,0
3889,OO,4792,SLC,RNO,3,535,88,0
3890,OO,6255,BUR,SFO,3,535,82,1
3891,OO,6271,FWA,ORD,3,535,63,0
3892,OO,6532,CLE,DEN,3,535,206,1
3893,OO,6895,LIT,DEN,3,535,156,1
3894,UA,638,ORD,EWR,3,535,125,1
3895,US,1838,RDU,PHL,3,535,80,0
3896,US,876,BWI,CLT,3,535,96,1
3897,WN,1055,MSY,MCO,3,535,100,0
3898,WN,117,SAN,SMF,3,535,95,1
3899,WN,1330,SMF,SAN,3,535,85,0
3900,WN,1509,SFO,SNA,3,535,85,0
3901,WN,1976,STL,DTW,3,535,90,1
3902,WN,312,MCO,ALB,3,535,160,0
3903,WN,3946,SEA,PHX,3,535,170,0
3904,WN,6,DAL,ABQ,3,535,110,1
3905,WN,824,FLL,PHL,3,535,170,1
3906,WN,949,MCO,DEN,3,535,255,1
3907,XE,2139,IAH,ELP,3,535,120,1
3908,XE,3148,CLE,BUF,3,535,62,0
3909,DL,1125,ATL,MLB,3,536,98,0
3910,DL,2648,ATL,BUF,3,536,135,0
3911,UA,528,ORD,PHL,3,536,121,1
3912,UA,59,SFO,KOA,3,536,337,0
3913,UA,722,PDX,ORD,3,536,240,0
3914,XE,5895,BNA,IAD,3,536,104,0
3915,DL,2023,BOS,DTW,3,537,148,0
3916,OH,6744,DCA,CMH,3,537,92,0
3917,OO,6591,COS,IAD,3,537,183,0
3918,9E,4094,PIT,MSP,3,538,162,1
3919,DL,2670,ATL,FNT,3,538,123,1
3920,CO,1176,ORD,EWR,3,539,120,1
3921,UA,797,LAS,LAX,3,539,77,0
3922,US,1789,JAX,CLT,3,539,76,0
3923,9E,3684,JFK,BTV,3,540,109,1
3924,9E,3706,DTW,LEX,3,540,83,0
3925,9E,3835,LGA,SAV,3,540,165,0
3926,9E,3949,DTW,MLI,3,540,94,0
3927,9E,3970,MEM,CMH,3,540,106,0
3928,9E,3974,DTW,IND,3,540,83,0
3929,9E,4388,DTW,MSN,3,540,87,0
3930,AA,1394,DFW,FLL,3,540,155,1
3931,AA,1406,DFW,HSV,3,540,95,1
3932,AA,1494,AUS,DFW,3,540,65,0
3933,AA,1577,MIA,ORD,3,540,200,1
3934,AA,1885,SAT,DFW,3,540,70,0
3935,AA,2404,LAS,LAX,3,540,65,0
3936,AA,2428,LAX,DFW,3,540,190,0
3937,AA,655,JFK,STT,3,540,250,1
3938,AA,803,DFW,MIA,3,540,155,1
3939,AS,357,OAK,SEA,3,540,120,0
3940,AS,458,SEA,LAX,3,540,154,0
3941,AS,552,SEA,PSP,3,540,159,0
3942,AS,65,KTN,WRG,3,540,51,0
3943,AS,851,SEA,HNL,3,540,376,1
3944,AS,854,LIH,SEA,3,540,329,0
3945,B6,245,OAK,LGB,3,540,78,0
3946,B6,306,LGB,IAD,3,540,278,0
3947,B6,705,JFK,SJU,3,540,232,1
3948,CO,1133,EWR,DFW,3,540,246,0
3949,CO,1421,CLE,DEN,3,540,205,1
3950,CO,175,SNA,HNL,3,540,345,1
3951,CO,1853,CLE,RSW,3,540,162,0
3952,CO,189,CLE,PHX,3,540,270,0
3953,CO,220,IAH,PHX,3,540,179,1
3954,CO,309,IAH,PDX,3,540,270,0
3955,DL,124,LAX,ATL,3,540,253,0
3956,DL,159,LGA,DTW,3,540,124,0
3957,DL,1688,MHT,DTW,3,540,140,0
3958,DL,1747,LGA,ATL,3,540,160,0
3959,DL,1751,MSP,LAS,3,540,213,1
3960,DL,1965,MEM,TPA,3,540,112,1
3961,DL,1969,ATL,MCO,3,540,98,0
3962,DL,2361,PHL,ATL,3,540,145,1
3963,DL,2572,STL,DTW,3,540,90,0
3964,DL,2589,ATL,MCI,3,540,148,0
3965,DL,2639,DCA,ATL,3,540,125,0
3966,DL,2745,DTW,SFO,3,540,332,1
3967,DL,2763,JFK,LAX,3,540,393,0
3968,EV,5042,MEM,PHL,3,540,140,1
3969,EV,5070,STL,DCA,3,540,121,0
3970,EV,5467,BHM,ATL,3,540,61,0
3971,FL,179,RSW,ATL,3,540,108,0
3972,FL,332,ATL,PHL,3,540,121,1
3973,FL,573,MKE,PHX,3,540,240,0
3974,FL,926,ATL,MCI,3,540,134,0
3975,HA,1,LAX,HNL,3,540,350,1
3976,HA,43,SJC,HNL,3,540,340,1
3977,HA,7,LAS,HNL,3,540,385,1
3978,MQ,2927,DFW,EVV,3,540,110,0
3979,MQ,3055,LAX,SAN,3,540,50,0
3980,MQ,3249,SGF,DFW,3,540,95,1
3981,MQ,3628,BNA,MIA,3,540,140,0
3982,MQ,3902,ORD,XNA,3,540,110,0
3983,MQ,3935,MCI,ORD,3,540,90,1
3984,MQ,4062,XNA,ORD,3,540,105,1
3985,MQ,4182,ORD,ABE,3,540,115,1
3986,MQ,4244,DSM,ORD,3,540,80,0
3987,MQ,4377,BOS,JFK,3,540,80,1
3988,OH,6655,MEM,BNA,3,540,63,0
3989,OO,3071,MKE,OMA,3,540,84,1
3990,OO,4499,BOI,SLC,3,540,68,0
3991,OO,4519,MSP,RAP,3,540,95,0
3992,OO,4699,MSN,MSP,3,540,66,1
3993,OO,6407,SFO,GEG,3,540,121,0
3994,UA,183,MCO,ORD,3,540,179,1
3995,UA,217,IAD,SFO,3,540,368,1
3996,UA,424,TPA,IAD,3,540,135,0
3997,UA,468,SFO,SAN,3,540,96,0
3998,UA,534,PHX,DEN,3,540,120,0
3999,UA,641,BWI,ORD,3,540,135,0
4000,UA,661,LGA,ORD,3,540,165,0
4001,UA,725,ORD,PHX,3,540,237,1
4002,UA,759,ORD,SFO,3,540,290,0
4003,UA,90,SFO,EWR,3,540,330,1
4004,US,2027,BOS,DCA,3,540,93,0
4005,US,2120,LGA,BOS,3,540,75,1
4006,US,2121,BOS,LGA,3,540,81,1
4007,US,2164,DCA,LGA,3,540,83,0
4008,US,2167,LGA,DCA,3,540,78,0
4009,WN,1083,MSP,PHX,3,540,220,1
4010,WN,1099,BUR,OAK,3,540,70,0
4011,WN,1134,BWI,IND,3,540,105,1
4012,WN,12,HOU,DAL,3,540,60,1
4013,WN,1392,PDX,LAS,3,540,125,1
4014,WN,1510,BWI,LGA,3,540,70,0
4015,WN,1657,SAT,DAL,3,540,60,0
4016,WN,1684,TPA,DEN,3,540,250,0
4017,WN,1751,STL,CMH,3,540,75,1
4018,WN,2198,STL,CLE,3,540,95,0
4019,WN,2459,LAS,SMF,3,540,90,1
4020,WN,2987,RSW,BWI,3,540,140,0
4021,WN,311,PHX,SEA,3,540,190,1
4022,WN,3596,MCO,MHT,3,540,170,1
4023,WN,3658,RDU,DEN,3,540,250,1
4024,WN,384,STL,MDW,3,540,60,0
4025,WN,3853,PVD,TPA,3,540,200,0
4026,WN,669,LAX,OAK,3,540,75,0
4027,WN,815,STL,SDF,3,540,60,0
4028,WN,827,PHL,BNA,3,540,145,1
4029,WN,869,AMA,DEN,3,540,80,1
4030,WN,922,SNA,PHX,3,540,75,0
4031,WN,9,DAL,HOU,3,540,60,0
4032,XE,2079,IAH,MAF,3,540,86,1
4033,XE,2370,EWR,MSP,3,540,206,1
4034,XE,2416,EWR,SAV,3,540,164,0
4035,XE,2792,IAH,TUL,3,540,83,0
4036,XE,2799,IAH,ICT,3,540,101,0
4037,XE,5904,ORD,BTV,3,540,120,1
4038,YV,1035,HNL,LIH,3,540,37,0
4039,YV,2748,TUS,PHX,3,540,60,0
4040,YV,2858,FLG,PHX,3,540,72,0
4041,HA,121,ITO,HNL,3,541,49,0
4042,UA,145,SFO,LAX,3,541,94,0
4043,UA,33,DEN,SNA,3,541,157,0
4044,YV,7272,CLT,ORD,3,541,129,0
4045,B6,77,JFK,PBI,3,542,181,0
4046,US,438,LAS,PHL,3,542,279,0
4047,AS,42,BET,ANC,3,543,68,1
4048,EV,5068,JAN,ATL,3,543,78,1
4049,OO,6733,TYS,DEN,3,543,214,1
4050,OO,6336,SFO,RNO,3,544,58,0
4051,UA,330,SAN,ORD,3,544,241,1
4052,UA,540,SFO,IAD,3,544,306,1
4053,9E,3655,MSP,TUL,3,545,127,0
4054,9E,3697,DTW,BHM,3,545,125,1
4055,9E,3751,DTW,EVV,3,545,98,1
4056,AA,2307,ORD,DFW,3,545,155,1
4057,AA,313,LGA,ORD,3,545,165,0
4058,AA,457,MIA,STL,3,545,165,0
4059,AA,879,DFW,ABQ,3,545,110,0
4060,AS,480,SEA,SAN,3,545,161,1
4061,AS,878,OGG,SEA,3,545,335,0
4062,CO,170,IAH,SFO,3,545,255,1
4063,DL,1597,MSP,SJC,3,545,255,0
4064,DL,1606,LAX,DTW,3,545,270,0
4065,DL,2305,MSP,SFO,3,545,259,1
4066,DL,2499,MSP,PHX,3,545,207,0
4067,DL,2529,MSP,TPA,3,545,187,0
4068,F9,400,LAX,DEN,3,545,140,1
4069,F9,618,PHX,DEN,3,545,105,0
4070,HA,175,OGG,HNL,3,545,34,0
4071,MQ,2749,DFW,DAY,3,545,135,0
4072,MQ,2804,TUL,DFW,3,545,70,0
4073,MQ,3214,SJT,DFW,3,545,60,1
4074,MQ,3954,ORD,GRB,3,545,55,0
4075,MQ,4091,ORD,BNA,3,545,90,0
